co_fat_cidadao_pec,no_cidadao,dt_registro_nascimento,ds_sexo,nu_cns,nu_cpf_cidadao,nu_telefone_celular,st_faleceu,dt_ultima_atualizacao_cidadao,st_diabetes_diagnosticada,st_hipertensao_diagnosticada,nu_ine,no_equipe,data_ultimo_atend_individual,equipe_ine_atendimento,equipe_nome_atendimento,nu_atend_ubs_ultimos_12_meses,data_transmissao
701028,BELTRANA XAVIER DOS ALBUQUERQUE,2012-08-07,FEMININO,870899161794664,86589310212,(11) 98235-9474,0,2025-02-23 09:50:00,0,0,0001234571,ESF 5,2023-06-18,0001234571,ESF 5,0,2026-08-01
701029,FULANA BITTENCOURT DOS HUNGRIA,1993-08-05,FEMININO,833802612216336,28948215222,(17) 92959-1331,0,2024-09-22 16:20:00,0,0,0001234573,ESF 7,2026-07-02,0001234573,ESF 7,1,2026-08-01
701030,BELTRANO DE DANTAS,1954-06-30,MASCULINO,722401732837841,43753468925,(11) 98744-9890,0,2025-04-03 10:00:00,0,0,0001234573,ESF 7,2025-10-14,0001234573,ESF 7,1,2026-08-01
701031,SICRANO BITTENCOURT DELGADO,1986-01-03,MASCULINO,817935826628500,24979248307,(18) 91794-9461,0,2025-09-20 16:15:00,0,0,0001234570,ESF 4,2025-01-29,0001234570,ESF 4,0,2026-08-01
701032,SICRANA MARINHO DA BITTENCOURT,1994-06-02,FEMININO,748111656297084,15042192361,(12) 92483-4694,0,2025-01-25 13:15:00,0,0,0001234570,ESF 4,2022-07-01,0001234570,ESF 4,0,2026-08-01
701033,FULANO VALADARES,2018-06-12,MASCULINO,834709474871386,26036164557,(18) 95267-4584,0,2025-07-18 12:10:00,0,0,0001234573,ESF 7,2023-01-15,0001234573,ESF 7,0,2026-08-01
701034,BELTRANA NOVAES,1985-01-22,FEMININO,843997494319488,26295019499,(13) 93840-4749,0,2025-08-22 08:15:00,0,0,0001234568,ESF 2,2025-07-10,0001234568,ESF 2,0,2026-08-01
701035,BELTRANA NOGUEIRA DE CARVALHO,1939-03-26,FEMININO,802543810715756,85342773891,(12) 96981-1074,0,2026-04-27 15:15:00,0,0,0001234569,ESF 3,2026-01-03,0001234569,ESF 3,3,2026-08-01
701036,SICRANA DE BANDEIRA,1944-06-13,FEMININO,703835263559846,90344386865,(14) 97742-9782,0,2024-12-24 08:15:00,0,0,0001234569,ESF 3,2025-09-22,0001234569,ESF 3,1,2026-08-01
701037,SICRANO XAVIER DE GUIMARAES,1984-06-25,MASCULINO,721524203546174,58921080156,(15) 95866-7666,0,2026-03-27 09:10:00,1,0,0001234572,ESF 5,2025-10-22,0001234572,ESF 5,1,2026-08-01
701038,SICRANA VASCONCELOS DA PORTELA,2002-09-16,FEMININO,835196787321305,92105741844,(18) 98641-9578,0,2026-05-23 12:10:00,0,0,0001234569,ESF 3,2025-02-16,0001234569,ESF 3,0,2026-08-01
701039,SICRANA ESTEVES DE TEIXEIRA,2009-09-19,FEMININO,773176240233672,64076745494,(17) 97857-6250,0,2025-01-01 11:40:00,0,0,0001234568,ESF 2,2025-07-24,0001234568,ESF 2,0,2026-08-01
701040,SICRANO BANDEIRA DOS VASCONCELOS,2023-01-26,MASCULINO,700654264980981,20349438723,(17) 91763-7513,0,2024-11-20 08:40:00,0,0,0001234573,ESF 7,2024-09-23,0001234573,ESF 7,0,2026-08-01
701041,BELTRANO REZENDE DOS HUNGRIA,1967-10-09,MASCULINO,772878554141682,54723719378,(19) 97160-8543,0,2025-08-07 12:45:00,1,0,0001234572,ESF 5,2024-12-05,0001234572,ESF 5,0,2026-08-01
701042,FULANO CORDEIRO,1971-01-17,MASCULINO,747872148008104,81138071367,(11) 95433-9102,0,2025-09-01 15:30:00,0,0,0001234568,ESF 2,2026-01-27,0001234568,ESF 2,2,2026-08-01
701043,CICRANO DOS ALBUQUERQUE,1991-07-22,MASCULINO,886352794098906,62544748835,(15) 91811-9044,0,2024-09-12 16:10:00,0,0,0001234573,ESF 7,2024-10-12,0001234573,ESF 7,0,2026-08-01
701044,FULANA FURTADO DE QUINTELA,1976-03-11,FEMININO,854988514701864,50919058397,(14) 98603-4027,0,2026-07-08 12:45:00,0,0,0001234571,ESF 5,2025-08-25,0001234571,ESF 5,1,2026-08-01
701045,CICRANO DA DELGADO,1977-04-04,MASCULINO,899499514498730,08307622647,(18) 99665-2057,0,2025-06-03 10:30:00,0,0,0001234570,ESF 4,2025-01-27,0001234570,ESF 4,0,2026-08-01
701046,SICRANO ESCOBAR DE BANDEIRA,1951-12-17,MASCULINO,839101682789566,11826799355,(16) 92815-7259,0,2024-11-04 10:10:00,0,0,0001234569,ESF 3,2024-09-01,0001234569,ESF 3,0,2026-08-01
701047,BELTRANA TAVARES DANTAS,1974-08-30,FEMININO,744657803066486,32483437452,(19) 95133-8473,0,2025-06-15 08:30:00,0,0,0001234573,ESF 7,2024-03-10,0001234573,ESF 7,0,2026-08-01
701048,CICRANA MESQUITA GUIMARAES,1981-10-16,FEMININO,899190646264948,93671865688,(12) 97110-3956,0,2025-07-05 16:30:00,0,0,0001234570,ESF 4,2024-12-28,0001234570,ESF 4,0,2026-08-01
701049,SICRANA DE XAVIER,1953-02-20,FEMININO,712523986306560,30776915666,(16) 95431-4107,0,2025-04-17 13:00:00,0,0,0001234571,ESF 5,2024-11-06,0001234571,ESF 5,0,2026-08-01
701050,BELTRANA VALADARES XAVIER,2002-09-15,FEMININO,817078859902656,39864639171,(16) 93391-8751,0,2025-01-17 16:50:00,0,0,0001234569,ESF 3,2024-08-13,0001234569,ESF 3,0,2026-08-01
701051,FULANA CORDEIRO DA PORTELA,2025-02-24,FEMININO,803123467064879,42802416511,(12) 94337-8504,0,2025-02-07 15:15:00,0,0,0001234570,ESF 4,2026-05-20,0001234570,ESF 4,2,2026-08-01
701052,CICRANO DE ORNELAS,2007-05-28,MASCULINO,741838834417156,61642323170,(15) 93508-4553,0,2025-10-04 12:20:00,0,0,0001234568,ESF 2,,,,0,2026-08-01
701053,BELTRANO NOVAES,1975-05-07,MASCULINO,866389124060012,59479911877,(18) 94157-4741,0,2026-05-13 08:15:00,0,0,0001234571,ESF 5,2024-10-20,0001234571,ESF 5,0,2026-08-01
701054,SICRANO ORNELAS,1988-02-21,MASCULINO,865917560639755,29351653499,(12) 92485-3807,0,2025-12-08 15:20:00,0,0,0001234572,ESF 5,2023-09-24,0001234572,ESF 5,0,2026-08-01
701055,BELTRANO DOS ESCOBAR,1948-12-21,MASCULINO,828911948785915,93209350419,(17) 94512-1760,0,2025-03-30 13:00:00,0,0,0001234568,ESF 2,2025-11-23,0001234568,ESF 2,3,2026-08-01
701056,BELTRANA ORNELAS QUINTELA,1952-02-08,FEMININO,757836742828454,05206840361,(19) 98698-6864,0,2026-05-22 09:40:00,0,0,0001234572,ESF 5,,,,0,2026-08-01
701057,CICRANA PORTELA DE TEIXEIRA,2023-06-02,FEMININO,805717775698810,32407202644,(18) 96259-7698,0,2026-03-31 16:30:00,0,0,0001234570,ESF 4,2024-12-10,0001234570,ESF 4,0,2026-08-01
701058,BELTRANO DE QUEIROZ,1953-02-07,MASCULINO,854309336850969,53756947433,(18) 97612-9617,0,2025-04-28 08:15:00,0,0,0001234569,ESF 3,2025-12-17,0001234569,ESF 3,3,2026-08-01
701059,PACIENTE SEM NOME,2014-02-18,FEMININO,781111666325242,51241566357,(16) 91352-7048,0,2025-04-29 15:50:00,0,0,0001234573,ESF 7,2024-07-02,0001234573,ESF 7,0,2026-08-01
701060,FULANO BITTENCOURT DA ZAMBONI,1971-09-21,MASCULINO,724920655309309,16059586709,(15) 97413-4709,0,2025-02-22 08:50:00,0,0,0001234570,ESF 4,,,,0,2026-08-01
701061,BELTRANO TEIXEIRA,1952-11-19,MASCULINO,834895848560140,98170660964,(18) 94187-6750,0,2025-08-24 09:40:00,0,0,0001234572,ESF 5,2026-05-23,0001234572,ESF 5,2,2026-08-01
701062,CICRANO DA UCHOA,1952-02-09,MASCULINO,828203238001693,08697338507,(15) 98775-5613,0,2026-04-27 14:20:00,0,0,0001234568,ESF 2,2024-09-15,0001234568,ESF 2,0,2026-08-01
701063,SICRANO VASCONCELOS DELGADO,1985-08-12,MASCULINO,771583132460219,98120937881,(17) 94702-6957,0,2026-01-29 15:20:00,0,0,0001234571,ESF 5,2024-06-15,0001234571,ESF 5,0,2026-08-01
701064,BELTRANA MESQUITA,2002-04-26,FEMININO,848161857154677,72413890182,(16) 99044-1144,0,2026-06-04 13:10:00,0,0,0001234573,ESF 7,,,,0,2026-08-01
701065,FULANO DA UCHOA,2005-09-24,MASCULINO,787347500828505,25086506256,(11) 93528-5343,0,2025-05-30 11:45:00,0,0,0001234570,ESF 4,2024-05-18,0001234570,ESF 4,0,2026-08-01
701066,FULANO UCHOA SAMPAIO,1981-06-30,MASCULINO,728761596815689,78236203167,(18) 99833-7481,0,2026-03-13 12:20:00,0,0,0001234572,ESF 5,,,,0,2026-08-01
701067,BELTRANA MARINHO DE MARINHO,1939-05-17,FEMININO,749121045090590,39656316160,(17) 92015-1564,0,2026-07-18 09:30:00,0,0,0001234568,ESF 2,2025-07-17,0001234568,ESF 2,0,2026-08-01
701068,SICRANO DA NOGUEIRA,1997-06-14,MASCULINO,756612091203430,30160253960,(15) 92770-5384,0,2025-04-06 13:20:00,0,0,0001234568,ESF 2,2026-05-10,0001234568,ESF 2,1,2026-08-01
701069,FULANA FURTADO MESQUITA,1999-12-05,FEMININO,802963719163704,17939279441,(13) 91164-8272,0,2026-06-10 13:15:00,0,0,0001234569,ESF 3,,,,0,2026-08-01
701070,CICRANA PEIXOTO ALBUQUERQUE,1936-11-27,FEMININO,706928480658016,18791785678,(13) 92482-5098,0,2026-02-20 11:40:00,0,0,0001234567,ESF  1 ,2023-10-02,0001234567,ESF  1 ,0,2026-08-01
701071,BELTRANA DE GUIMARAES,2007-10-04,FEMININO,891870269011912,56251279649,(14) 95673-2612,0,2025-11-08 09:40:00,0,0,0001234569,ESF 3,2026-02-20,0001234569,ESF 3,1,2026-08-01
701072,SICRANA DE VALADARES,1974-04-23,FEMININO,897061940624739,21740633793,(13) 96888-4395,0,2025-02-23 13:20:00,0,0,0001234571,ESF 5,,,,0,2026-08-01
701073,SICRANO REZENDE LOUREIRO,1944-04-04,MASCULINO,714773395312003,67739581802,(14) 95760-8969,0,2026-04-29 09:45:00,0,0,0001234570,ESF 4,2022-06-23,0001234570,ESF 4,0,2026-08-01
701074,SICRANA JARDIM DA FONTOURA,2006-01-31,FEMININO,877157352497345,77964988108,(14) 94567-9208,0,2025-10-12 10:40:00,0,0,0001234568,ESF 2,,,,0,2026-08-01
701075,CICRANO VASCONCELOS DOS NOVAES,1960-09-24,MASCULINO,718757761479978,74424500757,(18) 95543-8453,0,2025-08-31 10:45:00,0,0,0001234573,ESF 7,2025-02-23,0001234573,ESF 7,0,2026-08-01
701076,CICRANA TAVARES,1975-10-13,FEMININO,747142826547724,31328580645,(14) 93496-2123,1,2025-03-25 11:30:00,0,0,0001234572,ESF 5,2026-05-26,0001234572,ESF 5,2,2026-08-01
701077,BELTRANA DE PEIXOTO,2018-01-11,FEMININO,863599045992584,94674681155,(14) 92812-6466,0,2025-12-17 11:10:00,0,0,0001234570,ESF 4,2026-06-02,0001234570,ESF 4,1,2026-08-01
701078,CICRANO DA ORNELAS,1952-10-18,MASCULINO,781553908094413,91994618206,(15) 92807-1403,1,2024-10-19 10:10:00,0,0,0001234568,ESF 2,2025-03-30,0001234568,ESF 2,0,2026-08-01
701079,SICRANO NOVAES DE ALBUQUERQUE,2018-01-22,MASCULINO,887506905640535,84940185827,(16) 95393-8138,0,2024-09-06 11:10:00,0,0,0001234573,ESF 7,2025-10-21,0001234573,ESF 7,1,2026-08-01
701080,BELTRANO GUIMARAES NOVAES,1962-09-18,MASCULINO,839270344106751,36531680742,(18) 98806-3032,0,2024-12-13 11:10:00,0,0,0001234571,ESF 5,2022-12-18,0001234571,ESF 5,0,2026-08-01
701081,,1987-03-21,FEMININO,781838194540757,78566327048,(15) 97677-5250,0,2025-11-19 08:30:00,0,0,0001234567,ESF  1 ,2026-04-10,0001234567,ESF  1 ,1,2026-08-01
701082,CICRANA LOUREIRO BITTENCOURT,1958-08-18,FEMININO,810494142357163,09683930477,(18) 91692-8051,0,2026-04-16 11:00:00,0,0,0001234571,ESF 5,2024-02-12,0001234571,ESF 5,0,2026-08-01
701083,BELTRANO QUINTELA LACERDA,1985-10-31,MASCULINO,786952599178555,68399175685,(12) 99863-3543,0,2025-09-06 09:40:00,0,0,0001234571,ESF 5,2026-02-03,0001234571,ESF 5,1,2026-08-01
701084,CICRANO TAVARES DOS SAMPAIO,1984-03-29,MASCULINO,845979563120712,12764811951,(13) 95074-4510,0,2026-04-19 14:30:00,1,0,0001234567,ESF  1 ,2025-03-19,0001234567,ESF  1 ,0,2026-08-01
701085,CICRANO MARINHO,1980-03-24,MASCULINO,714892078290579,32548189032,(18) 97315-8819,0,2025-09-10 13:45:00,0,0,0001234572,ESF 5,2024-10-16,0001234572,ESF 5,0,2026-08-01
701086,SICRANO TAVARES DE CORDEIRO,1939-11-24,MASCULINO,857870240149835,55681408044,(17) 96241-1490,0,2026-01-16 12:10:00,0,0,0001234573,ESF 7,2026-03-20,0001234573,ESF 7,3,2026-08-01
701087,CICRANO ALBUQUERQUE DA QUEIROZ,2020-01-14,MASCULINO,729093284890626,62409569103,(16) 97289-6547,0,2025-05-29 11:30:00,0,0,0001234573,ESF 7,2026-04-28,0001234573,ESF 7,3,2026-08-01
701088,BELTRANO TEIXEIRA,1990-07-22,MASCULINO,739835279614522,50520367015,(18) 98721-6504,0,2024-09-08 14:00:00,0,0,0001234567,ESF  1 ,,,,0,2026-08-01
701089,FULANA DOS ESTEVES,1979-10-03,FEMININO,740021828820911,20817871480,(11) 92588-8146,0,2026-07-31 15:30:00,0,0,0001234567,ESF  1 ,2025-11-17,0001234567,ESF  1 ,1,2026-08-01
701090,FULANO QUINTELA DOS GUIMARAES,1967-07-31,MASCULINO,868486074866376,54976638341,(16) 91538-3559,0,2025-10-29 11:20:00,1,0,0001234570,ESF 4,2025-10-17,0001234570,ESF 4,3,2026-08-01
701091,CICRANA NOVAES ALBUQUERQUE,1969-04-27,FEMININO,719440597531476,88812265376,(13) 96721-2966,0,2025-12-24 13:15:00,0,0,0001234573,ESF 7,2026-06-21,0001234573,ESF 7,2,2026-08-01
701092,FULANO QUINTELA DA XAVIER,1990-04-26,MASCULINO,843101584526406,87524532432,(19) 94418-2608,0,2026-05-01 15:50:00,0,0,0001234568,ESF 2,2025-10-07,0001234568,ESF 2,1,2026-08-01
701093,SICRANO LACERDA,2014-06-17,MASCULINO,855693229119766,35277390171,(12) 93177-9934,0,2025-03-17 13:40:00,0,0,0001234572,ESF 5,2022-07-05,0001234572,ESF 5,0,2026-08-01
701094,BELTRANO ESCOBAR FONTOURA,1966-01-05,MASCULINO,837010991307517,15628634019,(16) 95228-4757,0,2025-03-14 08:45:00,0,0,0001234568,ESF 2,2025-02-20,0001234568,ESF 2,0,2026-08-01
701095,CICRANO SAMPAIO DA FONTOURA,2013-03-15,MASCULINO,802156206482192,01596525291,(17) 94333-9208,0,2025-07-27 09:20:00,0,0,0001234567,ESF  1 ,,,,0,2026-08-01
701096,BELTRANO UCHOA,2009-07-13,MASCULINO,743385031316194,83319599497,(12) 93514-7148,0,2025-11-02 12:50:00,1,0,0001234568,ESF 2,2026-04-24,0001234568,ESF 2,1,2026-08-01
701097,BELTRANO BANDEIRA,2018-05-01,MASCULINO,857601854587703,90100259180,(17) 98172-8664,0,2024-10-15 16:45:00,0,0,0001234572,ESF 5,2023-02-13,0001234572,ESF 5,0,2026-08-01
701098,FULANA DA LACERDA,1985-01-05,FEMININO,878573454840770,66579865211,(18) 91671-5793,0,2025-10-24 11:30:00,0,0,0001234569,ESF 3,2025-03-26,0001234569,ESF 3,0,2026-08-01
701099,SICRANO ALBUQUERQUE DA TAVARES,1953-05-16,MASCULINO,875808963541324,47502855441,(16) 93483-5575,0,2026-01-03 09:20:00,0,0,0001234567,ESF  1 ,,,,0,2026-08-01
701100,SICRANA ALBUQUERQUE,2001-10-25,FEMININO,778832216197152,77042329598,(18) 91003-7779,0,2026-06-12 12:10:00,0,0,0001234567,ESF  1 ,2024-09-07,0001234567,ESF  1 ,0,2026-08-01
701101,FULANO ORNELAS DE PEIXOTO,1970-03-06,MASCULINO,729845380592229,00542394198,(14) 93499-8123,0,2025-11-28 12:10:00,0,0,0001234570,ESF 4,2026-05-04,0001234570,ESF 4,1,2026-08-01
701102,SICRANO CORDEIRO MESQUITA,2010-10-22,MASCULINO,878691966209813,79114055491,(12) 95119-1432,0,2025-02-26 12:10:00,0,0,0001234573,ESF 7,2024-10-26,0001234573,ESF 7,0,2026-08-01
701103,CICRANA QUEIROZ CARVALHO,1983-10-12,FEMININO,784718726509382,10295772698,(15) 97852-9677,1,2025-11-16 10:10:00,1,0,0001234568,ESF 2,2025-06-03,0001234568,ESF 2,0,2026-08-01
701104,FULANO DOS VALADARES,1962-04-08,MASCULINO,722956735882364,66556595404,(16) 97778-7904,0,2025-03-21 15:00:00,0,0,0001234571,ESF 5,2026-07-03,0001234571,ESF 5,2,2026-08-01
701105,BELTRANO DE JARDIM,1948-12-17,MASCULINO,745926148184722,48663297506,(19) 91189-3764,0,2025-06-29 13:15:00,0,0,0001234571,ESF 5,2022-12-21,0001234571,ESF 5,0,2026-08-01
701106,BELTRANA DOS QUEIROZ,1978-07-06,FEMININO,832485283556069,80372155716,(11) 99644-5570,0,2025-06-11 15:20:00,0,0,0001234573,ESF 7,2026-07-21,0001234573,ESF 7,1,2026-08-01
701107,SICRANO ZAMBONI DE UCHOA,2009-05-20,MASCULINO,735249954704134,45051372521,(13) 94950-9907,0,2026-07-18 15:45:00,0,0,0001234569,ESF 3,2025-09-22,0001234569,ESF 3,1,2026-08-01
701108,CICRANO LOUREIRO XAVIER,1984-12-05,MASCULINO,876591563628895,84937552571,(18) 95373-6580,0,2024-09-21 16:10:00,0,0,0001234573,ESF 7,2025-01-17,0001234573,ESF 7,0,2026-08-01
701109,BELTRANO LACERDA,1938-11-26,MASCULINO,779184974995783,38433233999,(12) 98482-3386,0,2025-07-15 14:20:00,0,0,0001234572,ESF 5,,,,0,2026-08-01
701110,BELTRANA DELGADO,1993-10-03,FEMININO,781250023634210,14542970265,(11) 95061-9272,0,2025-10-14 09:15:00,0,0,0001234568,ESF 2,2023-10-19,0001234568,ESF 2,0,2026-08-01
701111,CICRANO JARDIM,2018-08-15,MASCULINO,873469155624475,34459308640,(18) 91580-7496,0,2025-10-18 10:00:00,0,0,0001234567,ESF  1 ,2026-05-08,0001234567,ESF  1 ,1,2026-08-01
701112,CICRANA ZAMBONI UCHOA,1993-06-13,FEMININO,808564613439681,14780138770,(19) 94704-8746,0,2024-10-24 10:10:00,1,0,0001234569,ESF 3,2026-07-21,0001234569,ESF 3,2,2026-08-01
701113,SICRANA DANTAS,1985-10-09,FEMININO,803613294811743,75503944900,(18) 98436-1204,0,2024-10-18 16:15:00,0,0,0001234570,ESF 4,2022-09-11,0001234570,ESF 4,0,2026-08-01
701114,CICRANO PEIXOTO,1937-09-06,MASCULINO,757009645592740,24439638105,(17) 91600-5996,0,2026-04-14 10:45:00,1,0,0001234572,ESF 5,2024-02-29,0001234572,ESF 5,0,2026-08-01
701115,CICRANO ZAMBONI,1992-12-14,MASCULINO,723506808632495,25497227873,(11) 91066-1139,0,2025-10-18 15:10:00,0,0,0001234567,ESF  1 ,2024-08-30,0001234567,ESF  1 ,0,2026-08-01
701116,BELTRANO MESQUITA DOS SALGADO,1965-12-16,MASCULINO,884633363597760,57247511606,(14) 96680-4228,0,2024-10-23 08:00:00,1,0,0001234569,ESF 3,2025-04-02,0001234569,ESF 3,0,2026-08-01
701117,BELTRANA DOS FONTOURA,1937-01-21,FEMININO,739874991009304,59852862821,(12) 95703-7482,0,2024-10-09 12:10:00,0,0,0001234569,ESF 3,,,,0,2026-08-01
701118,CICRANO TAVARES,1983-03-24,MASCULINO,752457957719183,01626157368,(15) 95511-2351,0,2026-04-07 16:45:00,0,0,0001234567,ESF  1 ,2025-10-06,0001234567,ESF  1 ,1,2026-08-01
701119,SICRANO DA JARDIM,2012-07-20,MASCULINO,768767694854663,80134681356,(12) 95995-6645,0,2025-04-25 10:00:00,0,0,0001234571,ESF 5,2025-09-02,0001234571,ESF 5,1,2026-08-01
701120,SICRANA DOS VALADARES,1981-12-18,FEMININO,891448025376152,86350713959,(15) 91205-7955,0,2025-08-24 08:50:00,0,0,0001234568,ESF 2,2026-05-15,0001234568,ESF 2,3,2026-08-01
701121,SICRANO DA HUNGRIA,1938-02-01,MASCULINO,888194664606462,31382450649,(17) 93531-8315,0,2025-10-04 13:15:00,0,0,0001234573,ESF 7,2024-03-02,0001234573,ESF 7,0,2026-08-01
701122,FULANO QUEIROZ JARDIM,1981-07-28,MASCULINO,852325698633778,17236908488,(17) 94703-1797,0,2024-10-30 11:15:00,0,0,0001234573,ESF 7,2024-08-30,0001234573,ESF 7,0,2026-08-01
701123,SICRANA HUNGRIA CARVALHO,2007-03-17,FEMININO,864291557280211,12368331981,(18) 91965-8089,0,2025-04-07 15:00:00,0,0,0001234568,ESF 2,2022-11-19,0001234568,ESF 2,0,2026-08-01
701124,FULANO BITTENCOURT SALGADO,1964-02-05,MASCULINO,816499988772463,84403066527,(11) 93178-8811,0,2026-05-31 13:15:00,0,0,0001234572,ESF 5,2025-03-24,0001234572,ESF 5,0,2026-08-01
701125,CICRANO DOS SALGADO,1990-01-12,MASCULINO,739119438949953,39182550183,(14) 93221-7045,0,2024-12-13 16:45:00,1,0,0001234573,ESF 7,2025-06-22,0001234573,ESF 7,0,2026-08-01
701126,CICRANA NOGUEIRA SAMPAIO,1986-10-28,FEMININO,797582220347958,08492215799,(15) 94221-7984,0,2025-03-13 09:45:00,0,0,0001234569,ESF 3,2024-02-14,0001234569,ESF 3,0,2026-08-01
701127,BELTRANO DA CARVALHO,1982-12-25,MASCULINO,753751373737498,85619064990,(18) 91832-8013,0,2024-10-09 14:50:00,0,0,0001234570,ESF 4,2024-02-22,0001234570,ESF 4,0,2026-08-01
701128,CICRANO VASCONCELOS DA GUIMARAES,1946-06-29,MASCULINO,732200320598581,21493584252,(13) 97082-2720,0,2026-04-03 12:50:00,0,0,0001234568,ESF 2,2024-10-17,0001234568,ESF 2,0,2026-08-01
701129,SICRANO UCHOA DE GUIMARAES,1940-07-20,MASCULINO,718883548308582,98153929136,(11) 96219-9277,0,2025-10-20 09:40:00,0,0,0001234567,ESF  1 ,2025-07-18,0001234567,ESF  1 ,0,2026-08-01
701130,BELTRANO DA CARVALHO,1997-02-14,MASCULINO,739234964650045,00476830231,(12) 95589-4299,0,2025-05-29 10:20:00,0,0,0001234568,ESF 2,2026-01-09,0001234568,ESF 2,2,2026-08-01
701131,SICRANA ESTEVES,1956-01-06,FEMININO,753398459009142,61058284623,(14) 98289-8674,0,2026-04-15 14:50:00,0,0,0001234568,ESF 2,2025-11-07,0001234568,ESF 2,1,2026-08-01
701132,CICRANA REZENDE MESQUITA,1979-07-06,FEMININO,864945561733762,75048338350,(11) 91599-7358,0,2025-04-29 09:15:00,0,0,0001234569,ESF 3,2025-01-17,0001234569,ESF 3,0,2026-08-01
701133,CICRANO UCHOA DE VASCONCELOS,2021-12-15,MASCULINO,822923350244389,47116248481,(14) 99418-8327,0,2025-01-23 16:30:00,1,0,0001234567,ESF  1 ,2022-07-03,0001234567,ESF  1 ,0,2026-08-01
701134,FULANO SALGADO DOS GALVAO,1993-12-22,MASCULINO,840847222837368,63508958273,(12) 96118-6666,0,2026-06-06 14:40:00,0,0,0001234572,ESF 5,2024-06-12,0001234572,ESF 5,0,2026-08-01
701135,FULANA SAMPAIO,1983-08-07,FEMININO,706153956416856,85125316068,(15) 95809-9115,0,2026-02-07 08:50:00,0,0,0001234571,ESF 5,2024-07-07,0001234571,ESF 5,0,2026-08-01
701136,SICRANO VALADARES MARINHO,2002-08-08,MASCULINO,862147907184587,89544524348,(19) 96196-8108,0,2026-04-22 10:20:00,0,0,0001234569,ESF 3,2026-06-03,0001234569,ESF 3,1,2026-08-01
701137,SICRANA DE ALBUQUERQUE,1967-03-05,FEMININO,771903029241291,48518185727,(17) 93822-7254,0,2025-07-28 09:30:00,0,0,0001234569,ESF 3,2026-07-04,0001234569,ESF 3,1,2026-08-01
701138,SICRANA CARVALHO DOS QUINTELA,1956-06-16,FEMININO,874327507288379,38117856728,(15) 97066-9362,0,2026-05-11 10:00:00,0,0,0001234569,ESF 3,2025-02-16,0001234569,ESF 3,0,2026-08-01
701139,FULANO BANDEIRA,1968-11-13,MASCULINO,758254997281091,27690000399,(13) 94376-2076,0,2024-10-23 10:50:00,0,0,0001234572,ESF 5,2024-12-24,0001234572,ESF 5,0,2026-08-01
701140,FULANO VASCONCELOS,1949-11-28,MASCULINO,793759243716911,29773097561,(12) 92619-8298,0,2025-09-18 08:50:00,0,0,0001234571,ESF 5,2025-03-27,0001234571,ESF 5,0,2026-08-01
701141,BELTRANO NOGUEIRA DE QUINTELA,1975-07-24,MASCULINO,767677071606867,59888016921,(12) 96898-6164,0,2025-05-01 13:40:00,0,0,0001234568,ESF 2,2022-08-21,0001234568,ESF 2,0,2026-08-01
701142,SICRANA DE CARVALHO,2017-09-14,FEMININO,805448330896474,72800869934,(12) 99755-4620,0,2024-09-02 15:00:00,0,0,0001234572,ESF 5,2026-05-30,0001234572,ESF 5,4,2026-08-01
701143,CICRANA TEIXEIRA,1975-03-14,FEMININO,839113667479050,76694971304,(17) 97926-2286,0,2025-02-06 16:20:00,0,0,0001234568,ESF 2,2024-08-21,0001234568,ESF 2,0,2026-08-01
701144,CICRANO SAMPAIO DOS NOVAES,1992-01-17,MASCULINO,788592401553509,46429972969,(19) 91695-8374,0,2025-01-06 12:15:00,0,0,0001234570,ESF 4,2025-08-11,0001234570,ESF 4,1,2026-08-01
701145,FULANO ALBUQUERQUE MARINHO,1963-01-02,MASCULINO,748400734633427,61916486933,(16) 91670-1099,0,2025-12-09 10:10:00,1,0,0001234568,ESF 2,2024-06-05,0001234568,ESF 2,0,2026-08-01
701146,CICRANO ALBUQUERQUE FURTADO,1975-02-14,MASCULINO,795922167978024,94325926934,(15) 94680-6512,0,2024-09-17 10:50:00,0,0,0001234572,ESF 5,2024-05-11,0001234572,ESF 5,0,2026-08-01
701147,BELTRANO DE CORDEIRO,1937-06-09,MASCULINO,833352760845169,61561284760,(18) 92989-6310,0,2026-01-30 14:00:00,0,0,0001234567,ESF  1 ,2026-05-05,0001234567,ESF  1 ,5,2026-08-01
701148,CICRANO QUINTELA TAVARES,1944-12-29,MASCULINO,725913703474978,72099244422,(17) 97228-6230,0,2025-07-03 14:30:00,0,0,0001234571,ESF 5,2026-04-10,0001234571,ESF 5,1,2026-08-01
701149,FULANA TAVARES DE REZENDE,2017-11-20,FEMININO,872382088772784,69392962470,(16) 93161-2329,0,2026-01-21 16:20:00,0,0,0001234571,ESF 5,2023-02-02,0001234571,ESF 5,0,2026-08-01
701150,BELTRANA GUIMARAES DA ESCOBAR,1952-12-03,FEMININO,737623075212207,83189440621,(14) 96570-5396,0,2026-04-23 15:40:00,0,0,0001234571,ESF 5,2023-08-19,0001234571,ESF 5,0,2026-08-01
701151,BELTRANO ALBUQUERQUE,1943-04-08,MASCULINO,872307978506171,95585088450,(16) 94523-8040,0,2026-01-24 16:40:00,0,0,0001234567,ESF  1 ,2022-09-09,0001234567,ESF  1 ,0,2026-08-01
701152,SICRANO ZAMBONI NOVAES,1963-10-27,MASCULINO,825864764930769,56103474834,(14) 99644-7126,0,2025-05-05 09:00:00,0,0,0001234571,ESF 5,2024-01-24,0001234571,ESF 5,0,2026-08-01
